userId,movieId,rating
454,2599,2.992916834613428
454,1092,4.0
454,1271,4.5
454,3408,3.746192856899482
454,922,4.494172631769913
454,2683,2.5
454,55247,3.0
454,924,3.0
454,33166,4.5
454,2109,4.0
454,70,4.0
501,648,4.693684136320505
501,733,4.363684866217272
501,1,4.042346538441883
501,1073,3.0069603691945885
501,786,4.153874640360724
501,6,3.3297840013531084
501,802,3.995785351149819
501,17,2.0
501,653,4.259752044537634
501,719,1.9425507054212636
501,788,5.0
501,65,4.0
501,104,5.0
501,36,2.0
501,628,4.541338384000697
501,608,3.0
501,376,4.245566229826574
501,852,4.313385023536033
501,708,4.0
501,832,3.0
501,1356,3.0000000000000004
501,783,1.0
501,784,3.0
501,9,4.0
501,79,3.0
501,743,4.0
501,14,2.0
501,318,3.0
501,737,3.0000000000000004
501,165,4.0
501,47,3.0
501,316,4.0
501,349,4.0
501,609,3.0
501,153,4.0
501,527,3.0
501,261,4.0
501,288,3.0000000000000004
501,778,3.0
501,593,3.0
501,296,3.0
501,66,2.0
501,300,2.9999999999999996
501,480,5.0
501,76,2.9999999999999996
501,667,3.0
501,329,4.0
501,74,3.0
501,420,4.0
501,100,3.4779723473919986
501,19,2.9999999999999996
501,640,2.745701431100806
501,353,4.0
501,364,3.0
501,552,4.0
501,252,3.0
501,357,3.0
501,587,3.0
501,474,3.0
501,1367,3.0
501,497,3.0
501,673,2.9999999999999996
501,64,3.0
501,442,4.0
501,293,2.9999999999999996
501,317,3.0000000000000004
501,694,3.0
501,362,3.0000000000000004
501,191,3.0
501,551,3.0
501,596,3.0
501,491,1.0
501,337,3.0
501,509,2.0
501,158,3.0
501,1042,4.0
501,235,3.0
501,440,3.0000000000000004
501,333,5.0
501,704,3.0
501,342,3.0
501,1022,2.9999999999999996
501,524,3.0000000000000004
501,1082,3.0
501,196,4.0
501,706,3.0
501,44,4.0
501,22,3.0
501,1391,3.0000000000000004
501,555,3.0
501,594,3.0
501,455,3.0000000000000004
501,267,1.0
501,29,5.0
501,1064,2.9999999999999996
501,858,3.0
501,258,3.0
501,327,4.0
501,276,1.0
608,2959,4.341782453437943
608,4993,4.191619099252503
608,1089,3.7078720973384853
608,260,3.7896878798148284
608,344,2.572830201814144
608,588,2.9975371059973686
608,2011,3.135415122183305
608,2858,4.013322355450019
608,6,3.258346152671814
608,1213,4.1291635409064655
608,33794,4.1984067302003965
608,165,3.0002883726899645
608,1197,3.4863995411894106
608,3033,2.874485662695617
608,3826,4.0
608,33166,4.084401394444382
608,48516,4.094483125026339
608,2395,3.093113521510533
608,1721,4.106700639663533
608,1198,3.688881634582528
608,6711,4.05692208619847
608,1544,3.612825272851216
608,3717,3.705262314610515
608,1246,3.5323366929302855
608,1380,2.5991777508501963
608,5481,3.3143433404365283
608,34162,3.892308261586565
608,3535,4.0813802616737584
608,7143,4.216159713858646
608,40815,3.4806120039935853
608,4979,3.4704809684104085
608,3916,3.4892849750070645
608,5810,3.6857118904836117
608,45722,3.523656265254145
608,2692,3.375256782605685
608,2947,2.6178607167690147
608,56174,4.482340315953307
608,2302,2.941879990353056
608,1625,4.132263768572473
608,587,2.612329022029377
608,1377,2.0688268746348673
608,3671,2.2158284314331724
608,337,3.9155482564316473
608,3703,2.8252223847983755
608,112,2.4594782485348086
608,35836,4.277641607556373
608,2268,3.5389873534151004
608,1370,3.2174528915721106
608,2140,2.9999999999999996
608,2605,3.347805592531907
608,21,2.90419384791518
608,52973,4.228018550001561
608,2231,3.01163999854123
608,1225,3.0
608,2657,1.9015098340230132
608,4973,4.11308747185439
608,3882,2.5973586920478398
608,2791,2.706767241000572
608,543,2.38673181645286
608,41566,3.600417981022767
608,3160,3.179391207471596
608,48385,4.425038717314633
608,48774,4.375190859745945
608,8917,3.618471230500782
608,6373,4.096973271321464
608,49272,4.295515417534794
608,1967,3.2476941626992466
608,1028,1.8787361517357564
608,1090,3.293084530390011
608,1259,3.198324869492438
608,33493,4.081503239027945
608,5010,4.168983426504461
608,2100,2.500165764298048
608,48780,4.101049689337427
608,47610,4.365178241911117
608,41569,4.504099326750991
608,434,2.8321379851032726
608,46976,4.2607884476797055
608,1207,2.4851011556989735
608,1876,2.996217462370491
608,2539,2.956739644965448
608,1408,2.745316002936573
608,8949,3.4758483721677975
608,8644,4.510836032964407
608,2722,2.7739374443955285
608,1266,3.1096263175500742
608,3000,3.20458726633293
608,2005,2.9887014422094973
608,53125,4.159858330961197
608,2572,2.9920827728828465
608,2804,3.077014070568329
608,2699,2.4915898462101453
608,1263,3.172190463957944
608,3755,2.663935013855355
608,8641,4.0783943709467
608,5574,2.9999999999999996
608,2396,2.3906419487085655
608,3969,3.162077727305137
608,2273,3.435502800617483
608,38061,4.641640511385922
608,904,3.242869340614344
608,1394,3.245920486984274
608,1127,3.1587652092420906
608,3510,3.663554772050429
608,44195,3.5006662776919173
608,160,2.363660913133956
608,46578,4.0053882458367145
608,45447,4.676742875182694
608,2501,2.4689356330802363
608,2002,2.8411652421895557
608,2694,2.990022728207573
608,3452,4.164492217133099
608,1805,2.9999999999999996
608,22,4.250059279108799
608,52722,4.0
608,410,2.7189435076565576
608,58559,4.0
608,6218,2.889712381701376
608,3107,2.7527116802082303
608,786,2.6132650307220984
608,1307,3.191110695057903
608,1035,2.0207369273057783
608,30707,3.2691932019168504
608,4718,3.109718859301804
608,2078,2.1554140206901438
608,50872,4.0
608,1274,4.3011337117008965
608,2420,3.0000000000000004
608,908,3.0
608,485,2.620334000975889
608,4247,2.5
608,5673,3.6156683975455
608,54286,4.365644605722739
608,60069,4.0
608,48394,4.362205964269585
608,2949,3.0
608,62,2.836788671308783
608,1148,2.4999749185278897
608,45186,4.006206934508528
608,55820,4.404764177573885
608,2407,2.2440744526221943
608,30793,3.66836802325561
608,5151,1.9749437855529797
608,8910,3.5299629410477236
608,2353,3.824350995742475
608,2490,2.9235156378229146
608,3702,2.788617037877825
608,3697,3.0412818616184683
608,4641,3.0
608,2671,2.5697550340495106
608,1257,1.0
608,2324,4.336625525083733
608,5283,3.518173945894763
608,4848,3.901030335586582
368,1270,3.252068359931776
368,780,3.336848011762431
368,260,3.543427076554247
368,541,3.9729866438019616
368,608,4.4931318284901245
368,1198,3.436515937693788
368,1097,3.001405931196668
368,1265,3.5101695528781067
368,1356,2.9999999999999996
368,1,4.197373056395733
368,47,4.188119656990979
368,153,2.5195188806163817
368,2918,3.2026951444891876
368,2628,3.33827040714084
368,329,3.1005856318283183
368,2716,2.5720378025228707
368,733,3.0071195257678505
368,2529,3.564974384112443
368,3793,3.2635802714162034
368,919,4.5029944729375595
368,1206,3.736550858728093
368,2194,3.4957080227589885
368,1136,3.5479078223069553
368,1089,4.329175730347217
368,1079,3.0
368,2407,3.0
368,2100,3.0
368,923,4.503025127715781
368,2470,2.662879584907879
368,2174,2.666106352717678
368,318,4.294307273991086
368,1376,2.7954851360546873
368,2997,4.0
368,32,3.9826831966737797
368,912,3.484031063109156
368,1584,3.338199658305117
368,590,3.7709050753696776
368,2959,4.0
368,1394,3.662655467273398
368,150,3.3869399925245736
368,1287,3.2459128120196037
368,3175,3.0000000000000004
368,1784,3.489024655262541
368,1221,4.528283249853457
368,1278,4.003986408762622
368,2683,2.6703846909068694
368,2871,2.7090060190039575
368,3033,3.1691332491253004
368,2987,2.5190864846765075
368,2989,3.0
368,1517,3.326789949337238
368,2054,2.0
368,1663,3.0
368,1258,3.9937221207641205
368,1307,3.9930963535008788
368,2797,2.6660324932549857
368,2321,2.569233007864655
368,2804,3.9908367366590456
368,231,2.596129108713533
368,3269,2.673221857218541
368,1909,2.793827431014205
368,141,2.671102033243711
368,3361,3.0
368,1266,4.4370904738916295
368,2951,3.040851906172422
368,223,4.014182486195391
368,235,3.7182876725702303
368,1754,3.0
368,2012,2.7150960102915622
368,2502,3.325933666129241
368,1215,3.543398080023909
368,597,3.4810029198471657
368,1614,1.9975463450690167
368,442,2.4095312049504036
368,1923,3.2540600030754923
368,3671,3.499906860469012
368,2421,2.0
368,1225,4.032908962748576
368,553,2.579871482403585
368,3552,2.9999999999999996
368,2393,3.0
368,1371,2.9999999999999996
368,3070,3.0
368,3039,3.0
368,784,2.0
368,551,3.0
368,1372,2.9999999999999996
368,750,3.7860228900368442
368,1373,2.663698354007199
368,2411,2.2222262626155644
368,2094,2.3627918489563915
368,3681,3.68951804553683
368,440,3.0
368,2706,3.250964837067539
368,2021,2.6645429767940785
368,3363,3.0
368,410,2.9999999999999996
368,11,3.0
368,1682,4.0
368,3020,3.3328088228269945
368,2717,2.3309438495290777
368,1234,2.9999999999999996
368,2076,3.32686228444897
368,1562,1.8566510714665623
368,586,3.209969267890424
368,500,3.3956021873368094
368,1204,3.7960934149169896
368,2289,3.0
368,785,3.495350728229967
368,1080,4.000844964240424
368,3255,3.506334286251861
368,2395,4.0
368,2,3.0000000000000004
368,2124,2.0
368,3996,3.0
368,2478,3.0
368,1485,2.3382120079718858
368,2642,2.0
368,1961,3.5050369510220603
368,357,3.667575587468582
368,1285,3.9745487849431904
368,2011,2.7315418667559523
368,2371,2.9999999999999996
368,3448,3.0
368,2376,2.7777067477693453
368,420,2.2525862997910022
368,588,3.168221714826218
368,1246,4.0
368,2770,3.0
368,3633,3.0
368,39,3.0
368,2311,3.320673359188053
368,2723,2.0
368,2248,3.501896174170132
368,1199,3.647155686974187
368,1704,4.336088795142688
368,2527,2.6810374231529237
368,1276,2.9999999999999996
368,471,3.4985766286624864
368,1253,3.9181657736861077
368,1748,3.0
368,520,2.490553833453921
368,435,2.522900294410391
368,1247,4.159444654747834
368,788,2.9999999999999996
368,610,2.735816128035945
368,3081,2.6824512936687483
368,2710,3.1320556071591583
368,2150,3.0000000000000004
368,3994,3.0000000000000004
368,3481,2.9999999999999996
368,2915,3.0
368,2023,3.2224841738135512
368,913,4.032960030994293
368,2329,4.332756873230045
368,1207,3.4763217191267177
368,344,2.7956282407679858
368,3105,2.4836236598043095
368,4226,4.0
368,3471,2.8413458030138576
368,3421,3.0
368,1393,3.757065053855536
368,2474,3.0
368,1231,2.0
368,2968,2.0
368,44,2.4476102678915
368,2463,2.514095190001006
368,1020,2.0
368,2161,2.0
368,3108,3.0
368,3479,2.6652519016237024
368,2416,2.4973392753230486
368,969,2.9999999999999996
368,3362,3.0
368,778,3.9932949918125287
368,3210,3.0
368,196,2.506910839171968
368,4022,3.0
368,2108,3.0
368,507,3.0000000000000004
368,2707,3.256398746854514
368,2518,2.548034439120399
368,2143,2.0
368,339,3.207835794798239
368,3868,3.0
368,1297,3.0
368,112,2.9906348988398346
368,3114,3.5002379010599234
368,1249,3.3759979281327683
368,337,5.000000000000001
368,2409,2.0
368,2355,3.0
368,19,2.528393034032117
368,1974,3.0000000000000004
368,3101,2.9999999999999996
368,2700,3.0000000000000004
368,2300,3.0
368,2160,3.0000000000000004
368,1967,2.0
368,4085,3.0
368,2005,2.504875686954639
368,2921,2.9999999999999996
368,4993,3.500250699419627
368,3072,2.0
368,1997,3.5352724425727864
368,1261,2.6714594418520448
368,2528,2.391126210623479
368,5378,3.4938039762149633
368,2019,4.618183145116376
368,364,3.3976228814297027
368,1644,3.0000000000000004
368,2369,3.0
368,673,3.0
368,3827,3.0
368,2796,2.0
368,3977,2.4809082423470246
368,2324,4.249857989303342
590,1682,3.6751149460610235
590,593,4.277051725526704
590,2571,4.110527713857825
590,2997,3.497652383625674
590,1704,3.938827552809605
590,50,4.2885571219941925
590,1968,4.182799156827769
590,2502,3.278268948064744
590,2054,3.5520403386472785
590,39,3.4544950211910894
590,733,3.9084964422912423
590,316,3.0942886743738534
590,1089,4.202806095782132
590,4886,3.831932701663275
590,592,3.542993873801421
590,208,3.2958444988496547
590,104,2.557961897052582
590,3114,3.6509675665526133
590,1917,3.01162350355494
590,2355,3.577199877044982
590,1393,3.435763817845214
590,587,3.5156004642455945
590,95,3.312536448869822
590,1222,4.066756914846891
590,185,3.166136476589407
590,778,3.561855498142654
590,1573,3.4218210758693313
590,2395,2.759533893706457
590,7361,3.6971112423110495
590,1282,3.9891763700668545
590,293,3.9948481019184023
590,539,3.2308854362328945
590,1307,4.004260048494955
590,8798,3.1159698592313654
590,4027,3.7520965108682023
590,3481,3.013623846677496
590,292,3.381275741219988
590,3275,3.4076853996904832
590,1500,4.001054993795014
590,1080,3.9160582435887137
590,8874,3.5166166721956453
590,4223,3.012530470022458
590,353,3.326670999582999
590,223,3.6685628162933064
590,2890,3.7174188465561593
590,1784,3.722275908089931
590,3253,3.0844755136615847
590,1370,3.62734199425149
590,253,2.6215594586530595
590,10,3.361997265614496
590,3210,3.6196931077274073
590,8784,3.0
590,594,3.8862333671823412
590,1673,3.5000000000000004
590,2804,4.391433808334138
590,2001,3.1157895360967514
590,3527,3.6177092097483565
590,1278,3.561116999254702
590,34,3.5927409162918638
590,288,3.496262884068989
590,1394,4.001216691042048
590,4975,3.0000000000000004
590,4979,4.0
590,16,4.080401173952597
590,21,3.7497976922634306
590,5464,3.069565462145877
590,3408,3.7008382292441335
590,1748,4.031085152246718
590,2353,3.557464013537449
590,1625,4.192080420577935
590,2700,3.263492397967887
590,434,3.373616981371927
590,4571,3.5070888680557557
590,1225,4.15475527589174
590,2003,3.736741854338379
590,466,3.032745438789572
590,33679,2.9968211544949317
590,1408,3.675322153182526
590,7090,3.603812737821317
590,1396,3.709509105595271
590,474,3.532756667524053
590,1374,3.4999726940331883
590,3809,2.5
590,1275,3.7051320052561585
590,4369,2.9981570224871144
590,5669,3.8280861103766104
590,2023,3.5945887253405737
590,912,4.693351727363326
590,3949,3.510082265436273
590,1263,3.7509215376820726
590,1994,3.625284149510142
590,6502,2.669930350677089
590,1259,4.212904532486715
590,46578,3.3751974177251465
590,51255,3.5905507322953545
590,5630,3.1980772409350373
590,2324,4.077129526358069
590,34405,3.070393448513797
590,2167,2.9223043538394453
590,357,3.2109105379103506
590,5064,2.8362968329719247
590,6711,3.5090270316110126
590,6936,2.2351256368133585
590,2094,3.3855688996670423
590,48774,3.74965170285269
590,410,2.9054582993087985
590,832,2.7512781633373176
590,3107,4.0
590,2278,3.2726782077242325
590,8464,3.247443187702667
590,3698,2.8830106033863823
590,50872,3.6483684949862294
590,34162,2.668665609742627
590,3176,4.247614518090729
590,3300,3.0
590,2710,3.3883200473876784
590,3160,3.2493870947405874
590,4034,3.4105625682083844
590,3448,3.6146795904685294
590,802,3.1017918003683507
590,2087,4.131492986669636
590,5502,3.243483883177362
590,653,3.1932393977098346
590,8783,2.6285234761942866
590,3489,3.402938658913447
590,2124,3.4774548884041185
590,2761,3.253617271886456
590,337,3.672345384048787
590,4308,2.8237459287083224
590,1674,4.5
590,7254,2.7344109357750024
590,2019,4.355036253958555
590,454,3.583427603326041
590,4016,3.9862935224315774
590,8361,2.74560172110791
590,7293,2.363070313139519
590,708,3.3603060176002173
590,8528,2.4999999999999996
590,2248,3.992102422592089
590,2140,3.6440007319447543
590,52973,2.7423887320149345
590,1215,4.0410829782334154
590,1201,4.279890341447093
590,6016,4.0890046042337564
590,30810,3.0
590,2692,3.752033309386945
590,4370,3.325715677832598
590,1921,4.0
590,4720,3.5896529000210866
590,52722,2.7634814392156466
590,1094,4.002283314609313
590,235,4.08676774839293
590,6807,3.6617882419084915
590,2018,3.3986191096721012
590,46976,3.1296922040788298
590,2407,3.1713672253083036
590,7445,3.0987567884144096
590,2581,3.137727129700204
590,8984,2.672011318795795
590,1882,2.5
590,63082,3.697430631908298
590,420,2.799957301507828
590,2723,2.747522034599586
590,173,2.749712279909052
590,54503,2.6145343847286266
590,432,2.4934218567966613
590,1729,3.1089872232102844
590,141,3.088793736306892
590,3717,2.816189364846189
590,158,2.9948684313289595
590,8970,3.247111103154339
590,4085,3.3393417051928163
590,3269,2.5
590,1199,4.087572044543788
590,3105,4.0
590,5060,4.23020819950861
590,44199,3.2409637429363944
590,3798,2.179409096092328
590,3535,3.512795958249931
590,47610,3.079926467419971
590,2788,3.6966393995581197
590,112,2.811377007450143
590,3969,2.24096223727182
590,2161,3.4052721074371495
590,1639,3.0069758844802186
590,2144,3.3619771559728755
590,2746,3.520655020958774
590,2572,2.74771463140492
590,4641,3.5
590,1257,3.0000000000000004
590,616,3.9173670503666624
590,56174,3.421321131309649
590,2872,3.5
590,160,3.0000000000000004
590,1499,3.0000000000000004
590,4239,3.3650851467367793
590,44,2.5
590,1129,3.229722375759663
590,8622,3.5
590,3257,2.5
81,150,3.011007471129123
81,165,2.2787767119338427
81,253,2.5358823801959387
81,318,2.4581431567430387
81,454,3.005303119024652
81,296,3.3544456311365827
81,185,2.981583005557542
81,434,3.117178431914091
81,349,2.5362034425417064
81,590,3.0031286838080207
81,595,2.006442949701492
81,292,2.4639287954085116
81,500,2.400407932307532
81,39,2.2422773151725868
81,593,3.5721405056556326
81,225,3.0000000000000004
81,339,2.6001849079661206
81,266,2.6779841834050333
81,21,3.2466350388357745
81,34,2.4293706973137605
81,597,2.6243262197716204
81,300,3.002879317172555
81,420,1.6606296460123733
81,410,2.1607146711346172
81,527,2.4651701764692517
81,19,1.4456652514804913
81,587,3.2494538473653725
81,474,3.2472415434918185
81,539,3.661234348943173
81,50,3.0
81,160,2.4630137009583453
81,317,1.756257101698299
81,586,2.344981661202148
81,2,1.7554112400022905
81,648,3.247335671525995
81,1,3.2174653295843023
81,173,1.498464264605031
81,780,4.256635355007193
81,357,3.502757870974903
81,6,4.509144053952255
81,3,1.0
81,350,3.0
81,733,1.5035227592104032
81,337,5.0
81,736,3.0115089819238077
81,440,2.993221654789875
81,435,4.0
81,442,2.6148551381894407
81,293,3.966607916527391
81,44,1.9780798031067452
81,163,2.9816775516762464
81,553,2.9975921957584215
81,1356,4.464630026673672
81,555,3.0
81,141,5.0
81,552,2.483922905294289
81,223,3.0
81,112,5.0
81,11,2.0
81,196,2.682990605026792
81,368,3.259567467816308
81,485,2.504923483758318
81,788,1.0
81,104,1.0
81,158,1.5131278681890252
81,333,1.0
81,784,2.9870163738300195
81,151,3.0
81,48,2.0
81,168,3.0
81,353,2.0855712699228723
81,520,1.485774614768363
217,1198,4.185411527277383
217,110,2.6441011614245236
217,1220,3.1344566125503777
217,1127,3.733409926228031
217,1197,3.8320935917415393
217,924,3.0
217,2791,3.1583971466379404
217,1265,3.6550636308023945
217,1214,3.7741352183027335
217,377,3.0090229567885487
217,1517,3.9992194105477874
217,1376,3.5710655324691367
217,1097,4.0976322685104964
217,2797,3.4932659522353666
217,1079,2.4987823997360805
